id,display name,username,weight,num_tweets,engagement
1640201159087628289,,Gaia_AI_,0.7751628288,4,27492
14975417,,mogmachine,0.771514325,3,56899
1391389102835224580,,Oli_Oli_crypto,0.7594705879,3,54601
2392484990,,degenrsc,0.7566816023,2,84172
1784803503011209216,,dFusionAI,0.7566816023,2,84172
1687894567536771072,,Tokenoya,0.7511793815,3,53019
1772842744622538753,,TAOlie_SOL,0.7493607667,3,52672
1512594021654401027,,the_smart_ape,0.74872661,3,52551
2835662740,,_0xEdward_,0.7484960075,3,52507
1854245626797498376,,chutes_ai,0.7446588291,2,81878
1498530697,,brodydotai,0.7253309431,3,48087
1914687310886518784,,Will_Mizu,0.7163172758,4,16264
1683888136664023040,,neuromancer_t,0.7066888312,3,44530
982939260,,jon_durbin,0.6966733475,3,42619
977215039458430976,,CopperHQ,0.6935009793,1,102220
1869689873852243968,,MHuy_hccventure,0.6883019422,1,101228
1430739047685791747,,kishan__shah,0.6850428543,2,70503
1409387396886675457,,cryptorinweb3,0.6810492391,2,69741
1785869433313071105,,michaeltaolor,0.6790532238,3,39257
93176471,,leomercier,0.6784077929,2,69237
1315135305972772864,,TokenAnalytics_,0.6727677225,1,98264
2464232299,,oddgems,0.6683503814,2,67318
1473935208608985090,,Tapbitglobal,0.6661955526,1,97010
1394325543110250499,,m2globalmoney,0.6643410433,2,66553
1342923842675740672,,zerokn0wledge_,0.6593419551,3,35496
1935812644297961472,,CoachBucko_tao,0.6593000274,3,35488
1367192616165588994,,xavi3rlu,0.6563747768,2,65033
1882543910888632320,,thedkingdao,0.6505677878,2,63925
1257659599810953218,,CoinLiquidity,0.6467463322,1,93299
787984877920452608,,GenomesDAO,0.6465854467,3,33062
1752044783579840512,,zeus_decrypt,0.6458726755,3,32926
1692041349833674752,,theqfnetwork,0.6429361508,1,92572
586325060,,nicrypto,0.642747476,1,92536
1367161303895330816,,angad_ai,0.6380269512,3,31429
1662961018199330823,,DeepFakeAI_,0.6324961488,1,90580
880907096,,Anarchoeconomy,0.6293741183,3,29778
127168036,,cihan0xeth,0.6258715693,1,89316
2648357839,,fundstrat,0.6234554845,1,88855
1520074037996789761,,CryptoFuegoYT,0.6230946502,2,58683
1437690183869210625,,HollandParkFund,0.6212873096,3,28235
3295385414,,Dikaios22,0.6177024897,3,27551
302700777,,scully1984,0.6147764468,1,87199
1893876982666211328,,DannyRose143,0.6126187538,3,26581
1767830551397027840,,her6616293,0.6083054397,3,25758
2394972734,,samaroo00,0.6066807407,3,25448
1508904681766101007,,taoshi_sol,0.6049617042,3,25120
1729862200217698304,,taofuxyz,0.6030330291,3,24752
1456891312230506496,,Tanaka_L2,0.6016328993,2,54588
1311393885806100481,,gmoneyNFT,0.594672898,2,53260
1177443218,,Old_Samster,0.5911824155,2,52594
1570008098877710341,,flock_io,0.5892904272,2,52233
1073196500170235904,,ParabolicPump,0.5855431373,2,51518
1908181343290200064,,Bitcast_network,0.5823364591,3,20803
1372534628221919234,,Rapido_ai,0.5775147715,3,19883
14204685,,synapz_org,0.5690445801,2,48370
1600856310161018880,,ZorpZK,0.5634778832,1,77411
288975755,,BrendanPlayford,0.5620950607,2,47044
276760858,,DeFi_42069,0.5524883722,2,45211
1084397942319054850,,Route2FI,0.5509100496,1,75013
1864116633457053697,,Girisha_108,0.5483697661,3,14322
1792862956067418112,,SOFAorgDAO,0.5464769856,2,44064
51231402,,Z_Humphries,0.5456227083,2,43901
1518463429387894790,,chiefingza,0.5444644551,2,43680
896056375,,JohnnyZcash,0.539086433,1,72757
851065582610808832,,CipherResearchx,0.5371001073,1,72378
1360925036576714752,,kriptomete_,0.5365864928,1,72280
16531881,,bensig,0.5351984293,2,41912
4508010263,,borsaressami,0.5285468527,1,70746
1614291270112841728,,taostats,0.5272793315,2,40401
1645508869,,YVR_Trader,0.5235005959,2,39680
68848684,,kdean,0.5162995102,2,38306
1657898587806679042,,_Qubic_,0.5139560067,1,67962
2959257250,,BassManTV,0.5138205338,2,37833
3009596595,,scoutesy,0.5094600511,2,37001
1724837882010177536,,Barbarian7676,0.5086110148,2,36839
1850892125313089536,,elhousesol,0.507803114,1,66788
1539928416866242560,,befreeshcrypto,0.5060691469,2,36354
1030264909131468801,,btcfx295,0.5013305225,1,65553
1680997088883032066,,Crypt0_DeFi,0.5007120886,1,65435
1779588254943051776,,onerandomguyyyy,0.4994183625,2,35085
1041363494740877312,,PrudentSammy,0.4979605821,1,64910
1917620449401257985,,gradients_ai,0.4966922686,1,64668
22051804,,boz_menzalji,0.4939677591,2,34045
2855094520,,RealGamersYTube,0.4934384217,2,33944
1169201028308168704,,cryptoboys27,0.4924636022,2,33758
1533103498396676098,,MessierM87,0.4899576288,1,63383
1907914425090322436,,Investing88ai,0.4897854692,2,33247
1495324081134223360,,Melinindefi,0.4881861827,1,63045
1449810845987397636,,Ucan_Coin,0.48485817,1,62410
1795168285069082624,,VenturaLabs,0.4816462509,2,31694
1569334812300689408,,Web3lan19,0.4790302172,1,61298
1865822931005366272,,latentholdings,0.4768298042,2,30775
188371200,,qqquint,0.469555345,2,29387
1765013576392069120,,mcjkula,0.4638479343,2,28298
1840740311527510016,,AI_assess,0.4636592596,2,28262
1454923069726892040,,JayAtCorcel,0.4603933463,1,57742
532505202,,SiliconJose,0.4578155838,2,27147
1702053827325968384,,taoshiio,0.4565682342,2,26909
1912127928688599040,,fxintegral_T,0.4565682342,2,26909
2452745850,,CryptoCoinShow,0.4559070804,1,56886
2285401634,,power_thompson,0.4549278122,2,26596
1580920578411839489,,DeFiMinty,0.4474953319,1,55281
1903378784281399296,,richyxbt,0.4415790749,2,24049
1644144309627760640,,coinagend,0.4407606921,1,53996
2855829929,,yugoviking,0.4397866649,2,23707
1629252562581848064,,erikan_id,0.4380825591,1,53485
1498583877467705346,,XVentures_Fund,0.4368674475,2,23150
2326757063,,_Bitsurfer_,0.4355676882,2,22902
1864142517387841536,,mdrouhaha,0.4346033507,2,22718
1213108802314072065,,mikecontango,0.4327847359,2,22371
1623470370119380992,,cryptofanatiix,0.4321288231,1,52349
1039983026476744704,,FalconXGlobal,0.4314370157,1,52217
1667789467,,DFVTAO,0.4305303288,1,52044
1217488931630960643,,KCRubix,0.4287484008,1,51704
1240354573203591168,,MrKiri_x,0.4257400869,1,51130
1373300751921909762,,blaziken007,0.4251224453,2,20909
307644102,,WSquires,0.4246717224,2,20823
173419089,,AngelofYHVH,0.4239267131,1,50784
1901775940650237952,,i_amarach,0.4229841317,2,20501
1932214629972762624,,MetaHashSn73,0.4228627973,1,50581
